ID_0,Country,ID_1,State,ID_2,LGA,ID_3,Ward,Latitude,Longitude
164,Nigeria,2026,Ebonyi,23528,Afikpo South,7,Ndioke Ekoli,5.765106956,7.854127117
164,Nigeria,2026,Ebonyi,23528,Afikpo South,10,Oso,5.876878679,7.775703874
164,Nigeria,2026,Ebonyi,23528,Afikpo South,1,Amaeke Ekoli,5.844287664,7.854275647
164,Nigeria,2026,Ebonyi,23528,Afikpo South,9,Ogbu (amato),5.811430977,7.862227221
164,Nigeria,2026,Ebonyi,23528,Afikpo South,6,Ebunwana,5.786691457,7.861228112
164,Nigeria,2026,Ebonyi,23528,Afikpo South,11,Owutu,5.834245624,7.843448083
164,Nigeria,2026,Ebonyi,23528,Afikpo South,5,Amoso,5.828423042,7.826813228
164,Nigeria,2026,Ebonyi,23528,Afikpo South,3,Amangwu,5.807490489,7.807839866
164,Nigeria,2026,Ebonyi,23529,Ebonyi,11,Ndiebor,6.706499278,8.13348577
164,Nigeria,2026,Ebonyi,23529,Ebonyi,4,Echiaba,6.631335231,8.099678019
164,Nigeria,2026,Ebonyi,23529,Ebonyi,6,Enyibichiri I,6.669521241,8.14117856
164,Nigeria,2026,Ebonyi,23529,Ebonyi,5,Egwudinagu,6.403508198,8.054680339
164,Nigeria,2026,Ebonyi,23529,Ebonyi,2,Abofia,6.567594808,8.119330246
164,Nigeria,2026,Ebonyi,23529,Ebonyi,1,Abakpa,6.428814952,8.085822627
164,Nigeria,2026,Ebonyi,23529,Ebonyi,8,Kpirikpiri,6.528430412,8.145120747
164,Nigeria,2026,Ebonyi,23529,Ebonyi,7,Enyibichiri II,6.338224178,8.081743358
164,Nigeria,2026,Ebonyi,23529,Ebonyi,3,Agalegu,6.32816618,8.099169274
164,Nigeria,2026,Ebonyi,23529,Ebonyi,12,Onuenyim,6.317085259,8.115684425
164,Nigeria,2026,Ebonyi,23529,Ebonyi,13,Urban New Layout,6.329078039,8.122505888
164,Nigeria,2026,Ebonyi,23529,Ebonyi,9,Mbeke,6.404444983,8.106558974
164,Nigeria,2026,Ebonyi,23529,Ebonyi,10,Ndiagu,6.367533558,8.135882722
164,Nigeria,2026,Ebonyi,23530,Ezza North,1,Amuda / Amawula,6.308526467,7.923271742
164,Nigeria,2026,Ebonyi,23530,Ezza North,11,Umuezeoka,6.25959539,7.943027193
164,Nigeria,2026,Ebonyi,23530,Ezza North,5,Nkomoro,6.244036107,7.918908006
164,Nigeria,2026,Ebonyi,23530,Ezza North,7,Okposi Umuoghara,6.320234944,7.95323522
164,Nigeria,2026,Ebonyi,23530,Ezza North,8,Omege Umuezeokoha,6.285035922,7.985061084
164,Nigeria,2026,Ebonyi,23530,Ezza North,2,Ekka,6.174777515,7.93878844
164,Nigeria,2026,Ebonyi,23530,Ezza North,3,Inyere,6.194024194,7.926916146
164,Nigeria,2026,Ebonyi,23530,Ezza North,6,Ogboji,6.212659698,7.937967768
164,Nigeria,2026,Ebonyi,23530,Ezza North,9,Oriuzor,6.296938441,8.019170507
164,Nigeria,2026,Ebonyi,23530,Ezza North,10,Oshiegbe Umuezeokoha,6.243463051,8.038517694
164,Nigeria,2026,Ebonyi,23530,Ezza North,4,Ndiaguazu - Umuoghara,6.243527316,8.017421871
164,Nigeria,2026,Ebonyi,23531,Ezza South,3,Amana,6.160042472,8.069492604
164,Nigeria,2026,Ebonyi,23531,Ezza South,4,Ameka,6.143710912,8.110283423
164,Nigeria,2026,Ebonyi,23531,Ezza South,1,Amaezekwe,6.121990283,8.085464165
164,Nigeria,2026,Ebonyi,23531,Ezza South,2,Amagu/Nsokkara,6.109810872,8.052492398
164,Nigeria,2026,Ebonyi,23531,Ezza South,5,Amudo/Okoffia,6.066484706,7.97633739
164,Nigeria,2026,Ebonyi,23531,Ezza South,9,Ikwuator/Idembia,6.105026607,7.961942341
164,Nigeria,2026,Ebonyi,23531,Ezza South,11,Umunwagu / Idembia,6.12290437,7.954457396
164,Nigeria,2026,Ebonyi,23531,Ezza South,7,Echara,6.145514488,7.926400187
164,Nigeria,2026,Ebonyi,23531,Ezza South,8,Ezzama,6.162353851,7.99065881
164,Nigeria,2026,Ebonyi,23531,Ezza South,6,Amuzu,6.18494336,8.014116298
164,Nigeria,2026,Ebonyi,23531,Ezza South,10,Onueke Urban,6.165196533,8.025204828
164,Nigeria,2026,Ebonyi,23533,Ishielu,13,Obeagu,6.603488725,7.736121689
164,Nigeria,2026,Ebonyi,23533,Ishielu,11,Nkalaha,6.591900005,7.800443457
164,Nigeria,2026,Ebonyi,23533,Ishielu,2,Amaezu,6.553460258,7.74821344
164,Nigeria,2026,Ebonyi,23533,Ishielu,16,Umuhuali,6.537121411,7.794131853
164,Nigeria,2026,Ebonyi,23533,Ishielu,10,Nkalagu,6.476506717,7.769649842
164,Nigeria,2026,Ebonyi,23533,Ishielu,5,Ezillo I,6.485756457,7.861026525
164,Nigeria,2026,Ebonyi,23533,Ishielu,6,Ezillo II,6.423378079,7.813317149
164,Nigeria,2026,Ebonyi,23533,Ishielu,9,Iyonu,6.412217317,7.763059474
164,Nigeria,2026,Ebonyi,23533,Ishielu,4,"Azuinyaba ""B""",6.358611044,7.741847612
164,Nigeria,2026,Ebonyi,23533,Ishielu,3,"Azuinyaba ""A""",6.353617747,7.777254351
164,Nigeria,2026,Ebonyi,23533,Ishielu,7,Ezzagu I (Ogboji),6.252384233,7.753990528
164,Nigeria,2026,Ebonyi,23533,Ishielu,1,Agba,6.235320185,7.852677016
164,Nigeria,2026,Ebonyi,23533,Ishielu,8,Ezzagu II (Nkomoro),6.293259481,7.750497312
164,Nigeria,2026,Ebonyi,23533,Ishielu,15,Okpoto,6.362208204,7.836228065
164,Nigeria,2026,Ebonyi,23533,Ishielu,14,Ohofia,6.300128446,7.866253549
164,Nigeria,2026,Ebonyi,23533,Ishielu,12,Ntezi,6.394033882,7.899677375
164,Nigeria,2026,Ebonyi,23534,Ivo,7,Ndiokoro Ukwu,5.863830655,7.538844215
164,Nigeria,2026,Ebonyi,23534,Ivo,2,Akaeze Ukwu,5.964104139,7.545599593
164,Nigeria,2026,Ebonyi,23534,Ivo,4,Amonye,5.927109442,7.545977129
164,Nigeria,2026,Ebonyi,23534,Ivo,8,Ngwogwo,5.969211331,7.587651978
164,Nigeria,2026,Ebonyi,23534,Ivo,1,Akaeze Ishiagu,5.901433863,7.71110661
164,Nigeria,2026,Ebonyi,23534,Ivo,3,Amagu,5.936208516,7.562840946
164,Nigeria,2026,Ebonyi,23534,Ivo,9,Obinagu,5.866450688,7.567742824
164,Nigeria,2026,Ebonyi,23534,Ivo,5,Ihenta Ogidi,5.917096744,7.685182291
164,Nigeria,2026,Ebonyi,23534,Ivo,6,Iyioji Akaeze,5.885383845,7.695915437
164,Nigeria,2026,Ebonyi,23534,Ivo,11,Umobo,5.866923531,7.669787717
164,Nigeria,2026,Ebonyi,23534,Ivo,10,Okue,5.894794404,7.617277435
164,Nigeria,2026,Ebonyi,23535,Izzi,3,Agbaja Offia Onwe,6.716273681,8.198321305
164,Nigeria,2026,Ebonyi,23535,Izzi,6,Ezza Inyimagu - Iziogo,6.67711068,8.250741149
164,Nigeria,2026,Ebonyi,23535,Izzi,2,Agbaja Anyanwuigwe,6.578464546,8.193236543
164,Nigeria,2026,Ebonyi,23535,Izzi,1,Agbaja Mgbo,6.472227436,8.174587631
164,Nigeria,2026,Ebonyi,23535,Izzi,5,Ezza Inyimagu - Igweledoha,6.626736161,8.255264469
164,Nigeria,2026,Ebonyi,23535,Izzi,7,Ezza Inyimagu Ndiagu,6.572533062,8.246039414
164,Nigeria,2026,Ebonyi,23535,Izzi,4,Ezza Inyimagu Igbuhu,6.471643178,8.218968757
164,Nigeria,2026,Ebonyi,23535,Izzi,13,Ndieze Inyimagu Mgbabeluzor,6.556906538,8.295924398
164,Nigeria,2026,Ebonyi,23535,Izzi,12,Mgbalaukwu Inyimagu II,6.517129786,8.351540685
164,Nigeria,2026,Ebonyi,23535,Izzi,11,Mgbalaukwu Inyimagu I,6.447455083,8.275349125
164,Nigeria,2026,Ebonyi,23535,Izzi,14,Ndieze Inyimagu II Ndiabor Ishiagu,6.413778428,8.291059215
164,Nigeria,2026,Ebonyi,23535,Izzi,9,Igbeagu Ndi Ettah,6.323755502,8.287097507
164,Nigeria,2026,Ebonyi,23535,Izzi,10,Igbeagu  III,6.401042072,8.376778363
164,Nigeria,2026,Ebonyi,23535,Izzi,8,Igbeagu Nduogbu,6.352608015,8.244113679
164,Nigeria,2026,Ebonyi,23538,Onicha,1,Abaomege,6.017016346,7.996458916
164,Nigeria,2026,Ebonyi,23538,Onicha,6,Isinkwo-Ukawu,5.997320617,7.944104358
164,Nigeria,2026,Ebonyi,23538,Onicha,10,Okuzu-Ukawu,6.037377207,7.901686101
164,Nigeria,2026,Ebonyi,23538,Onicha,11,Ugwu-Oshiri,6.100911313,7.888696486
164,Nigeria,2026,Ebonyi,23538,Onicha,9,Oguduokwo Oshiri,6.127274475,7.892623299
164,Nigeria,2026,Ebonyi,23538,Onicha,4,Ebia Oshiri,6.125210764,7.882413812
164,Nigeria,2026,Ebonyi,23538,Onicha,8,Obeagu-Isu,6.219259505,7.741172608
164,Nigeria,2026,Ebonyi,23538,Onicha,3,Amanator-Isu,6.154391579,7.755659283
164,Nigeria,2026,Ebonyi,23538,Onicha,2,Agbabor-Isu,6.190248186,7.819093115
164,Nigeria,2026,Ebonyi,23538,Onicha,7,Isi-Onicha,6.096760767,7.774021802
164,Nigeria,2026,Ebonyi,23538,Onicha,12,Umudomi-Onicha,6.129799917,7.84832376
164,Nigeria,2026,Ebonyi,23538,Onicha,5,Enuagu-Onicha,6.070837194,7.835315305
164,Nigeria,2026,Ebonyi,23536,Ohaozara,8,Uhuotaru Ugwulangwu,5.991284194,7.886401829
164,Nigeria,2026,Ebonyi,23536,Ohaozara,2,Ene- Na - Ezeraku,6.022036713,7.853748252
164,Nigeria,2026,Ebonyi,23536,Ohaozara,7,Ugbogologo Ugwulangwu,6.001108611,7.855474483
164,Nigeria,2026,Ebonyi,23536,Ohaozara,1,Amaechi okposi,5.961147583,7.869548217
164,Nigeria,2026,Ebonyi,23536,Ohaozara,6,Okposi Okwu,6.017852354,7.800782193
164,Nigeria,2026,Ebonyi,23536,Ohaozara,5,Okposi Achara,5.964239638,7.777110791
164,Nigeria,2026,Ebonyi,23536,Ohaozara,3,Mgbom Okposi,5.964915621,7.81118545
164,Nigeria,2026,Ebonyi,23536,Ohaozara,4,Obiozara,6.010070774,7.757318389
164,Nigeria,2026,Ebonyi,23536,Ohaozara,11,Umuobuna,5.949462287,7.732156319
164,Nigeria,2026,Ebonyi,23536,Ohaozara,10,Umunaga,5.979315925,7.707839666
164,Nigeria,2026,Ebonyi,23536,Ohaozara,9,Umuchima,6.03072489,7.721705212
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,3,Ezzamgbo,6.372920404,7.978002254
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,9,Umuagara / Amechi,6.421877296,8.000100071
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,8,Okposhi II,6.446493347,7.941192924
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,6,Ngbo,6.482973161,8.026352384
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,10,Umu Ogudu Oshia,6.469106203,7.934595846
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,11,Umu Ogudu Akpu I,6.489761823,7.93092912
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,12,Umu Ogudu Akpu II,6.506865688,7.935071257
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,4,Ishi Ngbo I,6.518878435,7.951422407
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,7,Okposhi  I,6.548152971,8.040594673
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,5,Ishi Ngbo II,6.552607568,7.983084595
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,2,Effium  II,6.616045415,8.030148567
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,1,Effium I,6.655823627,8.015517743
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,14,Wigbeke II,6.671271805,8.049734701
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,15,Wigbeke III,6.636110899,8.063111565
164,Nigeria,2026,Ebonyi,23537,Ohaukwu,13,Wigbeke I,6.652106169,8.038632796
164,Nigeria,2026,Ebonyi,23532,Ikwo,1,Ama Inyima,6.023950521,8.032010622
164,Nigeria,2026,Ebonyi,23532,Ikwo,7,Etam,6.002895474,8.06534179
164,Nigeria,2026,Ebonyi,23532,Ikwo,3,Eka Awoke,6.047751031,8.066900122
164,Nigeria,2026,Ebonyi,23532,Ikwo,5,Ekpelu,6.080530995,8.071876
164,Nigeria,2026,Ebonyi,23532,Ikwo,13,Ndiagu Amagu II,5.978657441,8.086506697
164,Nigeria,2026,Ebonyi,23532,Ikwo,12,Ndiagu Amagu I,6.005458914,8.107525013
164,Nigeria,2026,Ebonyi,23532,Ikwo,17,Ndufu Amagu I,6.04139678,8.111769936
164,Nigeria,2026,Ebonyi,23532,Ikwo,16,Ndufu Amagu,6.018724207,8.142288722
164,Nigeria,2026,Ebonyi,23532,Ikwo,8,Igbudu I,6.056206467,8.138595075
164,Nigeria,2026,Ebonyi,23532,Ikwo,9,Igbudu II,6.025330193,8.177559695
164,Nigeria,2026,Ebonyi,23532,Ikwo,10,Inyimagu I,6.06589078,8.157550224
164,Nigeria,2026,Ebonyi,23532,Ikwo,4,Ekpanwudele,6.078935891,8.178510266
164,Nigeria,2026,Ebonyi,23532,Ikwo,11,Inyimagu II,6.063009996,8.248359192
164,Nigeria,2026,Ebonyi,23532,Ikwo,19,Ndufu Echara,6.108733714,8.154924108
164,Nigeria,2026,Ebonyi,23532,Ikwo,14,Ndiagu Echara I,6.106415049,8.218001092
164,Nigeria,2026,Ebonyi,23532,Ikwo,18,Ndufu Alike,6.144467486,8.166958207
164,Nigeria,2026,Ebonyi,23532,Ikwo,15,Ndiagu Echara II,6.144917692,8.266951247
164,Nigeria,2026,Ebonyi,23532,Ikwo,6,Enyibichiri,6.163718793,8.257339599
164,Nigeria,2026,Ebonyi,23532,Ikwo,20,Noye Alike,6.177083488,8.250844036
164,Nigeria,2026,Ebonyi,23532,Ikwo,2,Echialike,6.187125939,8.250945476
164,Nigeria,2027,Edo,23539,Akoko Edo,7,Somorika / Ogbe / Sasaro / Onumu / Eshawa / Ogugu Igboshi-Afe / Igboshi - Ele / Aiyegunle,7.376550477,6.078576232
164,Nigeria,2027,Edo,23539,Akoko Edo,10,Ososo,7.386360784,6.295880152
164,Nigeria,2027,Edo,23539,Akoko Edo,6,Oloma/ Okpe/ Ijaja/ Kakuma/ Anyara,7.365381329,5.991044746
164,Nigeria,2027,Edo,23539,Akoko Edo,3,Imoga/ Lampese/ Bekuma/ Ekpe,7.482871912,6.093599178
164,Nigeria,2027,Edo,23539,Akoko Edo,4,Ibillo/ Ekpesa/ Ekor/ Ikiran-Ile/ Oke,7.44965562,6.032963595
164,Nigeria,2027,Edo,23539,Akoko Edo,8,Enwan/Atte/Ikpeshi/Egbigele,7.204681572,6.180135865
164,Nigeria,2027,Edo,23539,Akoko Edo,5,Makeke/ Ojah/ Dangbala/ Ojirami/ Anyawoza,7.380418712,6.216011729
164,Nigeria,2027,Edo,23539,Akoko Edo,9,Uneme-Nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Un,7.335439311,6.16906255
164,Nigeria,2027,Edo,23539,Akoko Edo,1,Igarra I,7.299464,6.079931692
164,Nigeria,2027,Edo,23539,Akoko Edo,2,Igarra II,7.240084042,6.099235266
164,Nigeria,2027,Edo,23541,Esan Centtral,4,Ikekato,6.761480702,6.263345416
164,Nigeria,2027,Edo,23541,Esan Centtral,1,Uneah,6.791219294,6.303274922
164,Nigeria,2027,Edo,23541,Esan Centtral,3,Uwessan II,6.783453068,6.353146995
164,Nigeria,2027,Edo,23541,Esan Centtral,2,Uwessan I,6.764327146,6.324689232
164,Nigeria,2027,Edo,23541,Esan Centtral,8,Ewu II,6.784393147,6.215492488
164,Nigeria,2027,Edo,23541,Esan Centtral,7,Ewu I,6.773333978,6.239876012
164,Nigeria,2027,Edo,23541,Esan Centtral,5,Otoruwo I,6.746338243,6.224876299
164,Nigeria,2027,Edo,23541,Esan Centtral,6,Otoruwo II,6.73884865,6.201387453
164,Nigeria,2027,Edo,23541,Esan Centtral,9,Opoji,6.687989617,6.185402757
164,Nigeria,2027,Edo,23541,Esan Centtral,10,Ugbegun,6.617041135,6.184489606
164,Nigeria,2027,Edo,23542,Esan North East,6,Uzea,6.824712763,6.456960468
164,Nigeria,2027,Edo,23542,Esan North East,7,Amedokhian,6.743897735,6.380685794
164,Nigeria,2027,Edo,23542,Esan North East,8,Efandion,6.69527417,6.340929648
164,Nigeria,2027,Edo,23542,Esan North East,1,Egbele,6.735099351,6.328772167
164,Nigeria,2027,Edo,23542,Esan North East,4,Uelen/ Okugbe,6.71849735,6.337046186
164,Nigeria,2027,Edo,23542,Esan North East,5,Idumu-Okojie,6.714816195,6.321615006
164,Nigeria,2027,Edo,23542,Esan North East,3,Arue,6.732426427,6.297914169
164,Nigeria,2027,Edo,23542,Esan North East,2,Obeidu,6.723843156,6.248226044
164,Nigeria,2027,Edo,23542,Esan North East,11,Ubierumu,6.681301586,6.264465335
164,Nigeria,2027,Edo,23542,Esan North East,9,Uwalor,6.675070481,6.314885292
164,Nigeria,2027,Edo,23542,Esan North East,10,Ewoyi,6.713079793,6.309437966
164,Nigeria,2027,Edo,23543,Esan South East,9,Illushi II,6.724683307,6.600092816
164,Nigeria,2027,Edo,23543,Esan South East,8,Illushi I,6.62859083,6.575103566
164,Nigeria,2027,Edo,23543,Esan South East,10,Ugboha,6.736769588,6.458869738
164,Nigeria,2027,Edo,23543,Esan South East,1,Ewohimi I,6.431264116,6.324366788
164,Nigeria,2027,Edo,23543,Esan South East,4,Ohordua,6.473435445,6.415763218
164,Nigeria,2027,Edo,23543,Esan South East,2,Ewohimi II,6.515543474,6.296135882
164,Nigeria,2027,Edo,23543,Esan South East,6,Ubiaja I,6.649468218,6.360106243
164,Nigeria,2027,Edo,23543,Esan South East,7,Ubiaja II,6.662851173,6.4405899
164,Nigeria,2027,Edo,23543,Esan South East,3,Ewatto,6.555907965,6.362324431
164,Nigeria,2027,Edo,23543,Esan South East,5,Emu,6.555662539,6.480039429
164,Nigeria,2027,Edo,23544,Esan West,1,Ogwa,6.523351959,6.165582387
164,Nigeria,2027,Edo,23544,Esan West,2,Ujiogba,6.52368986,6.102203512
164,Nigeria,2027,Edo,23544,Esan West,3,Egoro/Idoa/Ukhun,6.791650396,6.136599392
164,Nigeria,2027,Edo,23544,Esan West,4,Emaudo/ Eguare/ Ekpoma,6.752040324,6.137896034
164,Nigeria,2027,Edo,23544,Esan West,5,Ihunmudumu/Idumebo/Uke/Ujemen,6.730661589,6.071758754
164,Nigeria,2027,Edo,23544,Esan West,6,Iruekpen,6.751017274,6.036449202
164,Nigeria,2027,Edo,23544,Esan West,7,Emuhi/ Ukpenu/ Ujoelen,6.699777534,6.093666603
164,Nigeria,2027,Edo,23544,Esan West,8,Urohi,6.621202309,6.10725222
164,Nigeria,2027,Edo,23544,Esan West,9,Uhiele,6.714563415,6.145905618
164,Nigeria,2027,Edo,23544,Esan West,10,Illeh/Eko-Ine,6.757105819,6.170164053
164,Nigeria,2027,Edo,23545,Etsako Central,6,Ekperi I,7.045855121,6.441859493
164,Nigeria,2027,Edo,23545,Etsako Central,7,Ekperi II,6.96891052,6.444477348
164,Nigeria,2027,Edo,23545,Etsako Central,8,Ekperi III,6.919341647,6.578388348
164,Nigeria,2027,Edo,23545,Etsako Central,9,South Uneme I,6.832473804,6.545162459
164,Nigeria,2027,Edo,23545,Etsako Central,10,South Uneme II,6.892776138,6.630480504
164,Nigeria,2027,Edo,23545,Etsako Central,1,Fugar I,7.080769675,6.504083317
164,Nigeria,2027,Edo,23545,Etsako Central,2,Fugar II,7.098377084,6.496514601
164,Nigeria,2027,Edo,23545,Etsako Central,3,Fugar III,7.090149449,6.451363484
164,Nigeria,2027,Edo,23545,Etsako Central,5,Iraokhor,7.134345694,6.438368418
164,Nigeria,2027,Edo,23545,Etsako Central,4,Ogbona,7.112712531,6.447547666
164,Nigeria,2027,Edo,23546,Etsako East,1,Agenebode,7.091783314,6.676092091
164,Nigeria,2027,Edo,23546,Etsako East,2,Wanno I,7.144666846,6.597796653
164,Nigeria,2027,Edo,23546,Etsako East,3,Wanno II,7.098816647,6.585168088
164,Nigeria,2027,Edo,23546,Etsako East,4,Weppa,7.023190224,6.596871328
164,Nigeria,2027,Edo,23546,Etsako East,5,Okpella I,7.247126478,6.310705618
164,Nigeria,2027,Edo,23546,Etsako East,6,Okpella II,7.267435262,6.264872149
164,Nigeria,2027,Edo,23546,Etsako East,7,Okpella III,7.322288386,6.412882052
164,Nigeria,2027,Edo,23546,Etsako East,8,Okpella IV,7.216846532,6.367751374
164,Nigeria,2027,Edo,23546,Etsako East,9,Three Ibies,7.217548958,6.441768707
164,Nigeria,2027,Edo,23546,Etsako East,10,Okpekpe,7.208682953,6.568692096
164,Nigeria,2027,Edo,23547,Etsako West,6,Jagbe,6.819339271,6.274406134
164,Nigeria,2027,Edo,23547,Etsako West,7,Aviele,6.92383178,6.25331569
164,Nigeria,2027,Edo,23547,Etsako West,8,Anwain,6.872714466,6.386605472
164,Nigeria,2027,Edo,23547,Etsako West,9,Uzairue North West,7.149281545,6.261631
164,Nigeria,2027,Edo,23547,Etsako West,10,Uzairue North East,7.134251535,6.338939217
164,Nigeria,2027,Edo,23547,Etsako West,11,Uzairue South West,7.088532308,6.29102733
164,Nigeria,2027,Edo,23547,Etsako West,12,Uzairue South East,7.084562427,6.353217314
164,Nigeria,2027,Edo,23547,Etsako West,5,South Ibie,7.025364012,6.330286391
164,Nigeria,2027,Edo,23547,Etsako West,3,Auchi II,7.04665784,6.267487918
164,Nigeria,2027,Edo,23547,Etsako West,1,Auchi,7.044956217,6.251943284
164,Nigeria,2027,Edo,23547,Etsako West,2,Auchi I,7.052734755,6.215455299
164,Nigeria,2027,Edo,23547,Etsako West,4,Auchi  III,7.100535312,6.229437379
164,Nigeria,2027,Edo,23548,Igueben,5,Udo,6.606439147,6.305830209
164,Nigeria,2027,Edo,23548,Igueben,7,Okalo/ Okpujie,6.522136512,6.223306687
164,Nigeria,2027,Edo,23548,Igueben,6,Owu/ Okuta/ Eguare Ebelle,6.491051568,6.222525556
164,Nigeria,2027,Edo,23548,Igueben,8,Amahor/Ugun,6.444523482,6.153565708
164,Nigeria,2027,Edo,23548,Igueben,9,Ewossa,6.458933697,6.245722932
164,Nigeria,2027,Edo,23548,Igueben,10,Ekpon,6.399965322,6.243897388
164,Nigeria,2027,Edo,23548,Igueben,1,Ekekhen/Idumuogo/Egbiki,6.579376951,6.212377449
164,Nigeria,2027,Edo,23548,Igueben,2,Idigun/ Idumedo,6.623189368,6.266957296
164,Nigeria,2027,Edo,23548,Igueben,3,Afuda/Idumuoka,6.566910696,6.256841764
164,Nigeria,2027,Edo,23548,Igueben,4,Uhe/Idumuogbo/Idumueke,6.59524155,6.263046787
164,Nigeria,2027,Edo,23549,Ikpoba-Okha,1,Iwogban/Uteh,6.376162743,5.646480646
164,Nigeria,2027,Edo,23549,Ikpoba-Okha,2,Oregbeni,6.344241875,5.645289945
164,Nigeria,2027,Edo,23549,Ikpoba-Okha,3,Ogbeson,6.344549203,5.677812177
164,Nigeria,2027,Edo,23549,Ikpoba-Okha,4,Aduwawa / Evbo Modu,6.357112005,5.67489952
164,Nigeria,2027,Edo,23549,Ikpoba-Okha,5,St. Saviour,6.320114762,5.672282529
164,Nigeria,2027,Edo,23549,Ikpoba-Okha,6,Gorretti,6.290016726,5.621533638
164,Nigeria,2027,Edo,23549,Ikpoba-Okha,7,Ugbekun,6.310276945,5.651831489
164,Nigeria,2027,Edo,23549,Ikpoba-Okha,8,Idogbo,6.24952835,5.717469512
164,Nigeria,2027,Edo,23549,Ikpoba-Okha,9,Obayantor,6.159392886,5.620230707
164,Nigeria,2027,Edo,23549,Ikpoba-Okha,10,Ologbo,6.05381632,5.558447282
164,Nigeria,2027,Edo,23551,Orhionmw,11,Igbanke East,6.348024182,6.218886518
164,Nigeria,2027,Edo,23551,Orhionmw,12,Igbanke West,6.354541119,6.161809852
164,Nigeria,2027,Edo,23551,Orhionmw,2,Aibiokula II,6.328809433,6.057607474
164,Nigeria,2027,Edo,23551,Orhionmw,1,Aibiokunla I,6.295603956,6.019520243
164,Nigeria,2027,Edo,23551,Orhionmw,3,Ugbeka,6.203352409,6.047710009
164,Nigeria,2027,Edo,23551,Orhionmw,4,Iyoba,6.115034858,6.05866052
164,Nigeria,2027,Edo,23551,Orhionmw,5,Ugboko,6.177532505,5.968343548
164,Nigeria,2027,Edo,23551,Orhionmw,6,Ukpato,6.156446876,5.827374206
164,Nigeria,2027,Edo,23551,Orhionmw,7,Urhonigbe North,5.996609204,6.188205004
164,Nigeria,2027,Edo,23551,Orhionmw,8,Urhonigbe South,5.955029514,6.159512365
164,Nigeria,2027,Edo,23551,Orhionmw,9,Ugu,5.941959965,5.906949102
164,Nigeria,2027,Edo,23551,Orhionmw,10,Evboesi,5.954897237,6.076783725
164,Nigeria,2027,Edo,23553,Ovia South West,9,Ofunama,6.185904042,5.178131951
164,Nigeria,2027,Edo,23553,Ovia South West,10,Nikorogha,6.301692971,5.319384384
164,Nigeria,2027,Edo,23553,Ovia South West,5,Udo,6.431187056,5.312300375
164,Nigeria,2027,Edo,23553,Ovia South West,4,Siluko,6.38200841,5.131312265
164,Nigeria,2027,Edo,23553,Ovia South West,3,Umaza,6.510446171,5.221512744
164,Nigeria,2027,Edo,23553,Ovia South West,1,Iguobazuwa East,6.553845701,5.342442521
164,Nigeria,2027,Edo,23553,Ovia South West,2,Iguobazuwa West,6.603418009,5.35889787
164,Nigeria,2027,Edo,23553,Ovia South West,6,Ora,6.494488137,5.415678221
164,Nigeria,2027,Edo,23553,Ovia South West,7,Usen,6.798153533,5.294946162
164,Nigeria,2027,Edo,23553,Ovia South West,8,Ugbogui,6.667287153,5.201762885
164,Nigeria,2027,Edo,23554,Owan East,11,Warrake,6.997434418,6.177048512
164,Nigeria,2027,Edo,23554,Owan East,10,Ivbiadaobi,6.899790038,6.118743465
164,Nigeria,2027,Edo,23554,Owan East,2,Emai II,6.955622071,6.002902871
164,Nigeria,2027,Edo,23554,Owan East,1,Emai I,6.942809019,6.076567599
164,Nigeria,2027,Edo,23554,Owan East,3,IHIEVBE I,7.025602532,6.102848316
164,Nigeria,2027,Edo,23554,Owan East,4,Ihievbe  II,7.098892242,6.104542645
164,Nigeria,2027,Edo,23554,Owan East,6,Igue/Ikao,7.173860647,6.058720518
164,Nigeria,2027,Edo,23554,Owan East,7,Ivbianion,7.111980857,5.920218931
164,Nigeria,2027,Edo,23554,Owan East,8,Otuo  I,7.208485275,5.999154583
164,Nigeria,2027,Edo,23554,Owan East,9,Otuo  II,7.199449302,5.944502181
164,Nigeria,2027,Edo,23554,Owan East,5,Uokha/Ake,7.115084775,6.023235756
164,Nigeria,2027,Edo,23555,Owan West,1,Ozalla,6.799660436,5.976573784
164,Nigeria,2027,Edo,23555,Owan West,2,Uhonmora,6.85904756,5.960219126
164,Nigeria,2027,Edo,23555,Owan West,3,Eme-Ora/Oke,6.924779792,5.940155681
164,Nigeria,2027,Edo,23555,Owan West,4,Sabongida/Ora/Ogbeturu,6.843243916,5.870925538
164,Nigeria,2027,Edo,23555,Owan West,5,Avbiosi,6.946767115,5.862262382
164,Nigeria,2027,Edo,23555,Owan West,6,Ukhuse -Osi,7.020844901,5.931337838
